,date,mag,st,loss,inj,fat,len,MD,Fatalities
42159,2000-11-08,1.0,AL,0.15,0,0,1.0,LD,no
42161,2000-11-08,1.0,AL,0.2,0,0,2.5,LD,no
42163,2000-11-08,2.0,LA,0.17,0,0,25.0,LD,no
42167,2000-11-09,1.0,AL,0.1,0,0,1.9,LD,no
42168,2000-11-09,1.0,KY,0.07,0,0,2.0,LD,no
42169,2000-11-09,1.0,KY,0.03,0,0,2.0,LD,no
42170,2000-11-09,1.0,KY,0.15,0,0,2.0,LD,no
42171,2000-11-09,1.0,KY,0.1,0,0,0.3,LD,no
42172,2000-11-09,1.0,KY,0.02,0,0,2.0,LD,no
42173,2000-11-09,1.0,KY,0.01,1,0,1.5,LD,no
42174,2000-11-09,1.0,KY,0.003,0,0,0.8,LD,no
42175,2000-11-10,1.0,CA,0.07,0,0,0.4,LD,no
42188,2000-11-16,1.0,LA,0.05,0,0,0.3,LD,no
42190,2000-11-24,1.0,TX,0.25,1,0,1.0,LD,no
42191,2000-11-24,1.0,TX,0.35,0,0,1.0,LD,no
42192,2000-11-24,1.0,TX,0.07,0,0,3.0,LD,no
42196,2000-12-16,2.0,AL,2.5,9,1,4.5,LD,no
42197,2000-12-16,2.0,AL,4.95,0,0,29.0,LD,no
42198,2000-12-16,2.0,MS,2.1,17,0,12.0,LD,no
42199,2000-12-16,1.0,AL,0.1,0,0,5.1,LD,no
42200,2000-12-16,2.0,AL,0.15,0,0,4.8,LD,no
42201,2000-12-16,4.0,AL,12.5,144,11,18.0,LD,yes
42203,2000-12-16,1.0,TN,0.05,0,0,1.5,LD,no
42204,2000-12-16,2.0,FL,0.75,0,0,3.0,LD,no
42206,2000-12-16,1.0,FL,0.3,0,0,5.0,LD,no
42207,2000-12-16,2.0,AL,0.17,2,0,8.5,LD,no
42208,2000-12-16,3.0,AL,10.04,14,0,12.8,LD,no
42210,2000-12-16,2.0,GA,0.75,0,0,6.0,LD,no
42214,2000-12-16,2.0,GA,0.31,0,0,10.0,LD,no
42218,2000-12-16,2.0,GA,0.0,8,0,2.0,LD,no
42224,2001-01-19,1.0,GA,0.05,0,0,1.0,LD,no
42226,2001-02-16,2.0,MS,0.05,1,1,4.0,LD,no
42231,2001-02-24,1.0,MO,0.15,0,0,6.5,LD,no
42232,2001-02-24,2.0,AR,0.0,8,0,14.3,LD,no
42234,2001-02-24,1.0,AR,0.0,0,0,2.2,LD,no
42235,2001-02-24,2.0,AR,0.0,0,0,8.0,LD,no
42236,2001-02-24,1.0,AR,0.0,0,0,7.0,LD,no
42237,2001-02-24,1.0,AR,0.0,3,0,9.0,LD,no
42238,2001-02-24,1.0,AR,0.0,0,0,3.5,LD,no
42239,2001-02-24,2.0,AR,0.0,3,1,8.0,LD,no
42240,2001-02-24,2.0,AR,0.07,0,0,11.0,LD,no
42241,2001-02-24,1.0,AR,0.0,1,0,5.5,LD,no
42242,2001-02-24,3.0,AR,0.0,0,0,42.0,LD,no
42244,2001-02-24,1.0,AR,0.0,0,0,2.7,LD,no
42245,2001-02-24,2.0,AR,0.0,0,0,12.7,LD,no
42247,2001-02-24,2.0,MS,1.5,0,0,37.0,LD,no
42248,2001-02-24,2.0,AR,0.05,2,0,9.0,LD,no
42250,2001-02-24,3.0,MS,2.3,0,0,22.0,LD,no
42251,2001-02-24,3.0,MS,31.11,73,6,52.0,LD,no
42257,2001-03-02,1.0,AL,0.12,0,0,2.2,LD,no
42262,2001-03-12,1.0,TX,305.0,0,0,15.8,LD,no
42264,2001-03-12,1.0,MS,0.1,0,0,8.0,LD,no
42266,2001-03-12,1.0,MS,0.01,0,0,5.5,LD,no
42267,2001-03-12,1.0,MS,0.7,0,0,6.0,LD,no
42268,2001-03-12,1.0,MS,4.5,7,0,18.0,LD,no
42269,2001-03-12,1.0,MS,6.0,5,0,7.0,LD,no
42273,2001-03-12,1.0,AL,1.0,1,2,3.2,LD,no
42274,2001-03-12,1.0,GA,0.5,2,0,2.0,LD,no
42275,2001-03-13,2.0,FL,0.08,0,0,3.5,LD,no
42277,2001-03-13,1.0,FL,5.0,5,0,2.5,LD,no
42278,2001-03-15,2.0,FL,2.0,21,1,10.0,LD,no
42279,2001-03-15,2.0,FL,0.5,0,0,3.0,LD,no
42280,2001-03-15,2.0,GA,1.5,13,0,6.0,LD,no
42281,2001-03-15,2.0,FL,0.05,0,0,2.0,LD,no
42286,2001-03-29,2.0,FL,1.5,0,0,22.0,LD,no
42288,2001-03-29,2.0,FL,1.1,0,0,12.0,LD,no
42293,2001-04-06,2.0,KS,0.1,2,0,6.6,LD,no
42294,2001-04-06,1.0,KS,0.1,0,0,7.0,LD,no
42295,2001-04-06,2.0,KS,0.24,0,0,14.0,LD,no
42296,2001-04-06,1.0,TX,0.5,0,0,10.0,LD,no
42297,2001-04-06,1.0,NE,0.1,0,0,1.0,LD,no
42298,2001-04-06,1.0,NE,0.01,0,0,1.0,LD,no
42304,2001-04-08,1.0,IA,0.1,1,0,1.0,LD,no
42306,2001-04-09,2.0,OH,0.2,0,0,4.0,LD,no
42310,2001-04-10,1.0,MO,2.0,0,0,8.0,LD,no
42311,2001-04-10,1.0,MO,0.05,0,0,10.0,LD,no
42312,2001-04-10,1.0,MO,0.03,0,0,5.0,LD,no
42314,2001-04-10,1.0,MO,0.07,2,1,3.0,LD,no
42317,2001-04-10,1.0,MO,5.0,0,0,1.0,LD,no
42318,2001-04-10,1.0,IL,5.0,1,0,2.0,LD,no
42319,2001-04-10,1.0,KS,0.15,0,0,5.1,LD,no
42320,2001-04-10,1.0,TX,0.07,0,0,1.5,LD,no
42321,2001-04-10,2.0,TX,0.75,2,0,4.0,LD,no
42322,2001-04-10,2.0,KS,0.75,0,0,40.1,LD,no
42323,2001-04-10,1.0,KS,0.1,0,0,14.0,LD,no
42324,2001-04-10,2.0,OK,0.45,0,0,12.0,LD,no
42326,2001-04-10,1.0,OK,0.25,0,0,6.0,LD,no
42327,2001-04-10,1.0,KS,0.15,0,0,9.0,LD,no
42328,2001-04-10,2.0,KS,0.19,0,0,17.3,LD,no
42330,2001-04-10,2.0,TX,0.15,0,0,6.0,LD,no
42331,2001-04-10,1.0,KS,0.07,0,0,4.0,LD,no
42332,2001-04-10,1.0,KS,0.05,0,0,2.0,LD,no
42333,2001-04-10,1.0,KS,0.16,0,0,13.0,LD,no
42334,2001-04-10,2.0,KS,0.42,0,0,10.0,LD,no
42335,2001-04-10,1.0,TX,0.15,0,0,4.5,LD,no
42336,2001-04-10,1.0,KS,0.17,0,0,9.6,LD,no
42340,2001-04-11,1.0,KS,0.13,0,0,17.5,LD,no
42341,2001-04-11,1.0,KS,0.02,0,0,10.0,LD,no
42342,2001-04-11,1.0,NE,0.04,0,0,12.0,LD,no
42343,2001-04-11,1.0,NE,0.03,1,0,1.0,LD,no
42345,2001-04-11,1.0,KS,0.01,0,0,4.0,LD,no
42346,2001-04-11,1.0,NE,0.15,0,0,1.0,LD,no
42347,2001-04-11,2.0,NE,0.4,2,0,2.0,LD,no
42348,2001-04-11,1.0,TX,0.01,0,0,5.5,LD,no
42349,2001-04-11,1.0,OK,0.04,0,0,5.0,LD,no
42350,2001-04-11,1.0,TX,0.01,0,0,7.8,LD,no
42351,2001-04-11,1.0,TX,0.02,0,0,19.0,LD,no
42352,2001-04-11,1.0,TX,0.04,0,0,2.6,LD,no
42353,2001-04-11,1.0,OK,0.02,0,0,5.0,LD,no
42354,2001-04-11,1.0,TX,0.0,0,0,11.4,LD,no
42355,2001-04-11,2.0,OK,0.52,0,0,14.5,LD,no
42356,2001-04-11,2.0,OK,2.5,4,0,19.0,LD,no
42358,2001-04-11,2.0,OK,0.08,1,1,13.0,LD,no
42359,2001-04-11,1.0,OK,0.1,0,0,3.0,LD,no
42361,2001-04-11,3.0,MO,1.95,0,0,76.5,LD,no
42362,2001-04-11,2.0,MO,0.1,0,0,16.0,LD,no
42363,2001-04-11,3.0,IA,1.85,0,0,60.5,LD,no
42366,2001-04-11,1.0,IA,0.05,0,0,2.0,LD,no
42367,2001-04-11,1.0,IA,0.11,0,0,0.5,LD,no
42372,2001-04-11,1.0,IA,0.06,0,0,2.0,LD,no
42376,2001-04-11,1.0,IA,0.15,0,0,3.0,LD,no
42377,2001-04-11,1.0,IA,0.07,0,0,4.0,LD,no
42379,2001-04-11,1.0,IA,0.07,0,0,2.2,LD,no
42380,2001-04-11,1.0,IA,0.01,0,0,17.5,LD,no
42381,2001-04-11,2.0,IA,0.4,3,2,8.4,LD,no
42387,2001-04-11,1.0,IA,0.12,0,0,10.0,LD,no
42391,2001-04-11,1.0,IA,0.04,1,0,2.0,LD,no
42394,2001-04-14,2.0,KS,0.0,0,0,7.5,LD,no
42397,2001-04-15,1.0,MO,2.0,1,0,5.0,LD,no
42398,2001-04-15,1.0,MO,4.0,0,0,8.0,LD,no
42399,2001-04-15,1.0,MO,1.0,0,0,0.1,LD,no
42401,2001-04-17,1.0,NC,0.1,0,0,0.5,LD,no
42403,2001-04-20,1.0,WY,0.0,0,0,0.2,LD,no
42409,2001-04-20,1.0,IA,0.5,0,0,0.6,LD,no
42410,2001-04-21,1.0,CA,0.0,0,0,3.0,LD,no
42411,2001-04-21,1.0,CA,0.0,0,0,1.0,LD,no
42412,2001-04-21,1.0,NV,0.0,0,0,1.0,LD,no
42413,2001-04-21,1.0,AZ,0.0,0,0,1.0,LD,no
42416,2001-04-21,2.0,KS,0.2,0,0,1.5,LD,no
42420,2001-04-21,4.0,KS,43.0,28,1,5.0,LD,no
42427,2001-04-22,1.0,NE,0.6,1,0,5.0,LD,no
42429,2001-04-23,1.0,IA,1.0,3,0,5.0,LD,no
42438,2001-05-01,2.0,MN,20.0,0,0,7.0,LD,no
42439,2001-05-01,2.0,MN,2.0,0,0,5.0,LD,no
42440,2001-05-01,1.0,MN,0.2,0,0,6.0,LD,no
42443,2001-05-01,1.0,WI,0.01,0,0,1.5,LD,no
42448,2001-05-04,1.0,OK,0.25,1,0,0.5,LD,no
42458,2001-05-04,1.0,TX,0.03,0,0,0.3,LD,no
42459,2001-05-04,1.0,TX,5.0,2,0,8.0,LD,no
42460,2001-05-04,1.0,TX,0.1,1,0,2.8,LD,no
42470,2001-05-06,1.0,OK,0.001,0,0,0.1,LD,no
42474,2001-05-08,1.0,KS,0.0,0,0,0.2,LD,no
42482,2001-05-09,2.0,MN,20.0,1,0,12.0,LD,no
42486,2001-05-10,2.0,IA,0.15,0,0,1.7,LD,no
42488,2001-05-10,2.0,IA,0.07,0,0,8.0,LD,no
42489,2001-05-10,1.0,IA,0.05,0,0,1.0,LD,no
42491,2001-05-10,1.0,IA,0.01,0,0,1.0,LD,no
42516,2001-05-20,1.0,AR,0.0,0,0,5.8,LD,no
42517,2001-05-20,2.0,OK,0.23,0,0,11.0,LD,no
42544,2001-05-20,1.0,OK,0.001,0,0,1.0,LD,no
42548,2001-05-20,1.0,AR,0.0,0,0,4.0,LD,no
42551,2001-05-21,2.0,MI,0.5,0,0,1.0,LD,no
42552,2001-05-21,2.0,MI,3.01,3,0,10.9,LD,no
42557,2001-05-21,1.0,MI,0.3,0,0,4.5,LD,no
42559,2001-05-21,1.0,MI,0.2,0,0,0.3,LD,no
42563,2001-05-21,1.0,MI,0.15,1,0,3.0,LD,no
42565,2001-05-21,1.0,MI,0.15,1,0,4.0,LD,no
42567,2001-05-21,2.0,OH,1.0,0,0,7.5,LD,no
42570,2001-05-21,1.0,OH,0.4,0,0,4.0,LD,no
42571,2001-05-21,1.0,OH,0.45,1,0,0.5,LD,no
42573,2001-05-21,1.0,TX,0.03,0,0,0.1,LD,no
42574,2001-05-21,1.0,TX,0.07,0,0,0.2,LD,no
42575,2001-05-22,1.0,VA,0.01,0,0,2.5,LD,no
42577,2001-05-22,1.0,MD,0.03,0,0,1.8,LD,no
42581,2001-05-24,1.0,AL,0.02,0,0,0.5,LD,no
42587,2001-05-25,1.0,MD,0.53,0,0,3.5,LD,no
42594,2001-05-26,1.0,TX,0.0,0,0,0.5,LD,no
42595,2001-05-26,2.0,IN,6.5,3,0,3.0,LD,no
42598,2001-05-27,1.0,VA,0.07,0,0,5.5,LD,no
42600,2001-05-27,1.0,MD,0.5,0,0,3.5,LD,no
42608,2001-05-27,2.0,NJ,1.0,0,0,1.5,LD,no
42609,2001-05-27,1.0,OK,0.12,0,0,9.0,LD,no
42616,2001-05-28,2.0,CO,8.0,4,0,0.5,LD,no
42617,2001-05-28,1.0,CO,0.02,4,0,0.1,LD,no
42618,2001-05-28,2.0,CO,0.1,5,0,0.3,LD,no
42630,2001-05-29,3.0,CO,0.15,0,0,3.0,LD,no
42640,2001-05-29,1.0,KS,0.0,0,0,1.2,LD,no
42645,2001-05-29,3.0,TX,0.25,0,0,10.0,LD,no
42647,2001-05-29,1.0,TX,0.02,0,0,0.3,LD,no
42652,2001-05-29,1.0,TX,0.06,1,0,8.0,LD,no
42653,2001-05-30,1.0,AR,0.0,0,0,1.5,LD,no
42660,2001-05-30,1.0,MO,0.0,0,0,0.5,LD,no
42666,2001-05-31,1.0,TN,0.1,0,0,5.0,LD,no
42669,2001-05-31,1.0,TN,0.02,0,0,0.7,LD,no
42672,2001-05-31,2.0,TN,0.08,2,1,6.3,LD,no
42683,2001-06-01,1.0,IA,0.03,0,0,8.5,LD,no
42689,2001-06-01,1.0,IA,0.12,0,0,1.0,LD,no
42697,2001-06-01,1.0,NC,0.05,3,0,0.5,LD,no
42698,2001-06-01,1.0,VA,0.01,0,0,1.0,LD,no
42700,2001-06-02,2.0,KY,17.14,10,0,7.0,LD,no
42713,2001-06-04,1.0,CO,0.0,0,0,0.2,LD,no
42721,2001-06-05,1.0,TX,0.08,0,0,0.3,LD,no
42732,2001-06-06,1.0,SD,0.01,0,0,0.5,LD,no
42733,2001-06-07,1.0,LA,0.05,0,1,1.0,LD,no
42749,2001-06-09,1.0,MI,0.09,0,0,3.0,LD,no
42751,2001-06-09,1.0,ND,0.0,1,0,10.0,LD,no
42761,2001-06-11,1.0,MS,0.05,0,0,1.0,LD,no
42762,2001-06-11,1.0,MS,0.1,0,0,0.3,LD,no
42764,2001-06-11,1.0,MS,0.15,2,0,10.0,LD,no
42770,2001-06-11,1.0,MN,0.0,0,0,0.1,LD,no
42774,2001-06-11,2.0,MN,10.0,7,0,8.0,LD,no
42775,2001-06-11,1.0,MN,0.0,0,0,7.0,LD,no
42777,2001-06-11,1.0,MN,0.0,0,0,2.0,LD,no
42778,2001-06-11,1.0,MN,0.0,2,0,1.0,LD,no
42780,2001-06-11,1.0,MN,0.0,0,0,0.5,LD,no
42782,2001-06-11,1.0,MN,0.05,0,0,0.5,LD,no
42788,2001-06-11,1.0,WI,0.7,0,0,8.0,LD,no
42789,2001-06-11,1.0,WI,0.42,0,0,6.3,LD,no
42790,2001-06-11,1.0,FL,0.2,1,0,0.3,LD,no
42795,2001-06-12,1.0,WY,0.0,0,0,27.0,LD,no
42796,2001-06-12,1.0,WY,0.0,0,0,20.0,LD,no
42800,2001-06-12,1.0,SC,0.0,0,0,6.0,LD,no
42834,2001-06-13,3.0,MN,5.01,3,0,12.0,LD,no
42839,2001-06-13,1.0,MN,0.05,0,0,0.5,LD,no
42841,2001-06-13,4.0,NE,1.0,2,0,8.0,LD,no
42842,2001-06-13,2.0,MN,0.2,0,0,4.0,LD,no
42843,2001-06-13,2.0,MN,0.0,0,0,5.0,LD,no
42847,2001-06-13,1.0,MN,0.002,0,0,2.0,LD,no
42848,2001-06-13,1.0,KS,0.12,0,0,8.0,LD,no
42854,2001-06-13,1.0,NE,0.5,0,0,3.0,LD,no
42856,2001-06-13,1.0,IA,0.2,0,0,7.0,LD,no
42867,2001-06-14,1.0,IA,0.04,0,0,0.1,LD,no
42869,2001-06-14,2.0,IA,0.0,3,0,6.5,LD,no
42870,2001-06-14,1.0,IA,0.0,0,0,3.0,LD,no
42876,2001-06-17,1.0,ME,0.0,0,0,0.4,LD,no
42877,2001-06-17,1.0,MA,0.03,0,0,0.8,LD,no
42879,2001-06-18,1.0,MN,0.2,0,0,8.3,LD,no
42882,2001-06-18,3.0,WI,10.0,16,2,34.0,LD,no
42895,2001-06-20,1.0,PA,0.01,0,0,3.0,LD,no
42902,2001-06-23,1.0,FL,0.15,0,0,1.5,LD,no
42903,2001-06-23,1.0,CT,0.15,1,0,1.0,LD,no
42904,2001-06-23,2.0,CT,0.25,0,0,0.5,LD,no
42907,2001-06-24,1.0,FL,0.2,0,0,2.0,LD,no
42913,2001-06-26,1.0,WY,0.0,0,0,0.7,LD,no
42916,2001-06-27,1.0,WA,0.1,0,0,2.3,LD,no
42925,2001-07-01,1.0,FL,0.1,0,0,0.1,LD,no
42933,2001-07-04,1.0,KY,0.35,0,0,24.0,LD,no
42934,2001-07-04,1.0,MD,0.02,0,0,0.5,LD,no
42936,2001-07-05,1.0,NJ,0.01,0,0,3.6,LD,no
42940,2001-07-06,1.0,SC,0.8,0,0,0.1,LD,no
42941,2001-07-06,2.0,SC,8.0,39,0,4.0,LD,no
42945,2001-07-08,1.0,FL,0.02,0,0,0.3,LD,no
42955,2001-07-10,1.0,WY,0.0,0,0,5.0,LD,no
42957,2001-07-10,2.0,WY,0.0,0,0,0.5,LD,no
42964,2001-07-16,1.0,NE,0.07,0,0,0.5,LD,no
42966,2001-07-17,2.0,ND,1.5,0,0,30.0,LD,no
42976,2001-07-17,1.0,ND,0.1,0,0,2.0,LD,no
42982,2001-07-18,3.0,ND,0.2,0,0,5.0,LD,no
42987,2001-07-18,1.0,NE,0.05,0,0,2.0,LD,no
42996,2001-07-18,2.0,SD,0.0,0,0,1.0,LD,no
42998,2001-07-18,1.0,ND,0.0,0,0,3.0,LD,no
42999,2001-07-18,1.0,MN,0.0,0,0,1.0,LD,no
43004,2001-07-19,1.0,ND,0.0,0,0,10.0,LD,no
43018,2001-07-24,1.0,ME,0.0,1,0,16.0,LD,no
43021,2001-07-25,2.0,ND,0.0,0,0,5.0,LD,no
43022,2001-07-25,2.0,MT,0.0,0,0,2.0,LD,no
43024,2001-07-25,1.0,MT,0.0,0,0,2.0,LD,no
43033,2001-07-27,1.0,SD,0.4,0,0,1.0,LD,no
43044,2001-08-02,1.0,FL,0.1,0,0,1.5,LD,no
43052,2001-08-08,2.0,ND,0.05,0,0,7.0,LD,no
43053,2001-08-08,2.0,ND,0.3,0,0,2.0,LD,no
43054,2001-08-08,1.0,MN,0.07,0,0,0.5,LD,no
43066,2001-08-16,1.0,PA,0.01,0,0,3.5,LD,no
43067,2001-08-17,1.0,IA,0.1,0,0,3.0,LD,no
43069,2001-08-17,1.0,IA,0.05,0,0,1.0,LD,no
43070,2001-08-17,2.0,NE,3.0,3,0,1.5,LD,no
43078,2001-08-17,1.0,IA,0.2,0,0,6.3,LD,no
43087,2001-08-19,1.0,PA,0.1,0,0,5.0,LD,no
43099,2001-08-25,1.0,IN,0.1,2,0,4.5,LD,no
43100,2001-08-25,1.0,WI,0.04,0,0,4.5,LD,no
43111,2001-08-31,1.0,AL,0.07,0,0,3.5,LD,no
43114,2001-09-04,1.0,PA,0.06,0,0,2.5,LD,no
43116,2001-09-05,1.0,TX,0.12,0,0,1.5,LD,no
43118,2001-09-05,1.0,TX,0.03,0,0,3.0,LD,no
43121,2001-09-06,1.0,IA,0.5,1,0,2.8,LD,no
43122,2001-09-06,2.0,IA,0.18,0,0,11.5,LD,no
43123,2001-09-06,1.0,IA,0.03,0,0,6.0,LD,no
43124,2001-09-06,2.0,IA,0.3,0,0,1.0,LD,no
43128,2001-09-07,1.0,KS,0.25,0,0,10.0,LD,no
43129,2001-09-07,1.0,KS,0.18,0,0,12.0,LD,no
43130,2001-09-07,1.0,KS,0.01,0,0,0.1,LD,no
43133,2001-09-07,1.0,NE,0.06,0,0,3.0,LD,no
43136,2001-09-08,1.0,TX,0.0,0,0,0.1,LD,no
43139,2001-09-08,1.0,TX,0.0,0,0,0.2,LD,no
43142,2001-09-09,1.0,MI,15.0,1,0,8.5,LD,no
43158,2001-09-14,1.0,FL,0.0,0,0,0.2,LD,no
43159,2001-09-14,1.0,FL,0.45,0,0,1.8,LD,no
43172,2001-09-18,1.0,OK,0.03,0,0,0.5,LD,no
43177,2001-09-20,1.0,IA,0.01,0,0,0.5,LD,no
43185,2001-09-22,3.0,NE,1.25,0,0,10.0,LD,no
43187,2001-09-24,4.0,VA,2.02,2,0,10.0,LD,no
43188,2001-09-24,1.0,VA,0.01,0,0,0.2,LD,no
43189,2001-09-24,1.0,VA,0.18,0,0,6.0,LD,no
43191,2001-09-24,1.0,VA,1.05,2,0,14.0,LD,no
43192,2001-09-24,1.0,VA,1.05,2,0,12.0,LD,no
43194,2001-09-24,3.0,MD,101.0,55,2,17.5,LD,no
43196,2001-09-24,2.0,PA,0.9,0,0,5.0,LD,no
43202,2001-10-09,1.0,OK,0.02,0,0,3.0,LD,no
43203,2001-10-09,3.0,OK,0.06,0,0,11.5,LD,no
43206,2001-10-09,3.0,OK,100.0,9,0,6.0,LD,no
43207,2001-10-09,1.0,NE,0.05,0,0,4.0,LD,no
43209,2001-10-09,2.0,NE,0.38,0,0,5.0,LD,no
43212,2001-10-09,1.0,OK,0.01,0,0,2.0,LD,no
43213,2001-10-09,1.0,NE,0.4,0,0,12.0,LD,no
43214,2001-10-09,3.0,OK,0.61,1,0,13.0,LD,no
43216,2001-10-09,3.0,NE,1.8,0,0,18.0,LD,no
43219,2001-10-09,1.0,OK,0.15,0,0,2.0,LD,no
43220,2001-10-09,1.0,NE,0.1,0,0,5.0,LD,no
43223,2001-10-09,1.0,OK,0.001,0,0,0.8,LD,no
43225,2001-10-09,1.0,OK,0.12,0,0,2.0,LD,no
43227,2001-10-09,1.0,OK,0.07,0,0,1.5,LD,no
43228,2001-10-10,1.0,MO,0.25,5,0,0.5,LD,no
43229,2001-10-11,2.0,TX,3.75,0,0,3.5,LD,no
43239,2001-10-11,1.0,LA,0.04,0,0,0.5,LD,no
43244,2001-10-12,2.0,TX,0.2,1,0,2.5,LD,no
43245,2001-10-12,2.0,TX,0.75,1,0,9.0,LD,no
43246,2001-10-12,1.0,TX,0.03,0,0,1.5,LD,no
43247,2001-10-12,2.0,TX,0.1,0,0,4.2,LD,no
43249,2001-10-12,1.0,TX,0.01,0,0,0.1,LD,no
43250,2001-10-12,3.0,TX,1.0,5,0,2.5,LD,no
43252,2001-10-12,2.0,TX,0.5,0,0,6.2,LD,no
43253,2001-10-12,1.0,TX,0.04,0,0,0.7,LD,no
43254,2001-10-12,1.0,TX,0.2,0,0,3.0,LD,no
43255,2001-10-12,2.0,TX,20.0,25,0,1.2,LD,no
43256,2001-10-12,1.0,TX,0.06,0,0,1.0,LD,no
43257,2001-10-13,1.0,TX,0.01,0,0,0.5,LD,no
43258,2001-10-13,1.0,TX,0.03,0,0,0.3,LD,no
43259,2001-10-13,1.0,TX,1.0,0,0,2.0,LD,no
43260,2001-10-13,1.0,LA,0.05,0,0,0.5,LD,no
43261,2001-10-13,1.0,AL,0.05,0,0,0.1,LD,no
43264,2001-10-13,1.0,LA,0.12,0,0,0.5,LD,no
43266,2001-10-13,1.0,LA,0.07,0,0,0.5,LD,no
43271,2001-10-13,3.0,AL,0.25,0,0,1.0,LD,no
43273,2001-10-13,1.0,AL,0.04,0,0,7.1,LD,no
43275,2001-10-13,2.0,AL,0.2,0,0,0.7,LD,no
43278,2001-10-13,1.0,AL,0.11,0,0,1.5,LD,no
43282,2001-10-13,1.0,MS,0.08,0,0,0.2,LD,no
43283,2001-10-13,1.0,FL,0.62,0,0,0.5,LD,no
43286,2001-10-13,1.0,FL,0.75,0,0,1.0,LD,no
43287,2001-10-13,1.0,FL,0.3,0,0,2.7,LD,no
43288,2001-10-13,1.0,FL,0.33,0,0,0.2,LD,no
43289,2001-10-23,1.0,MO,0.1,1,0,15.5,LD,no
43292,2001-10-24,2.0,IL,2.2,0,0,1.8,LD,no
43293,2001-10-24,1.0,IL,0.5,2,0,1.0,LD,no
43294,2001-10-24,1.0,IL,0.0,0,0,2.0,LD,no
43296,2001-10-24,2.0,IN,1.0,0,1,35.0,LD,no
43299,2001-10-24,1.0,MO,0.1,0,0,2.5,LD,no
43300,2001-10-24,3.0,IN,8.85,2,1,47.0,LD,no
43301,2001-10-24,3.0,IN,3.0,2,1,15.0,LD,no
43302,2001-10-24,1.0,IN,0.35,0,0,5.4,LD,no
43303,2001-10-24,2.0,IN,2.24,3,0,4.6,LD,no
43304,2001-10-24,1.0,MI,5.85,0,0,32.0,LD,no
43305,2001-10-24,1.0,IN,2.91,14,0,39.0,LD,no
43307,2001-10-24,1.0,MI,0.32,1,0,4.0,LD,no
43308,2001-10-24,2.0,IN,2.17,0,0,12.5,LD,no
43309,2001-10-24,1.0,MI,0.1,0,0,5.0,LD,no
43310,2001-10-24,1.0,IN,0.01,0,0,0.2,LD,no
43311,2001-10-24,1.0,MI,0.35,0,0,2.0,LD,no
43312,2001-10-24,3.0,OH,1.0,0,0,32.0,LD,no
43313,2001-10-24,1.0,MI,0.75,0,0,14.0,LD,no
43314,2001-10-24,1.0,MI,0.11,0,0,7.0,LD,no
43317,2001-10-24,2.0,TN,3.0,0,0,0.2,LD,no
43321,2001-11-05,1.0,FL,0.01,0,0,1.5,LD,no
43330,2001-11-15,1.0,TX,0.12,0,0,2.5,LD,no
43331,2001-11-15,1.0,TX,0.0,0,0,0.6,LD,no
43332,2001-11-15,1.0,TX,0.5,3,0,3.5,LD,no
43333,2001-11-15,1.0,TX,0.5,3,0,3.5,LD,no
43334,2001-11-15,1.0,TX,0.1,0,0,2.5,LD,no
43336,2001-11-15,1.0,TX,0.0,0,0,0.2,LD,no
43337,2001-11-15,1.0,TX,0.0,0,0,0.5,LD,no
43340,2001-11-15,1.0,TX,0.08,0,0,3.0,LD,no
43344,2001-11-15,1.0,TX,0.0,0,0,0.6,LD,no
43346,2001-11-23,1.0,AR,0.21,0,0,8.0,LD,no
43347,2001-11-23,2.0,AR,2.0,4,1,31.5,LD,no
43348,2001-11-23,1.0,AR,0.01,0,0,8.8,LD,no
43349,2001-11-23,2.0,AR,0.0,0,0,18.5,LD,no
43350,2001-11-23,2.0,MO,1.0,3,0,4.0,LD,no
43351,2001-11-23,1.0,AR,0.0,0,0,8.0,LD,no
43352,2001-11-23,1.0,MO,0.75,0,0,2.0,LD,no
43353,2001-11-23,1.0,LA,0.01,0,0,9.0,LD,no
43354,2001-11-24,3.0,LA,2.25,11,3,30.0,LD,no
43355,2001-11-24,1.0,LA,0.25,0,0,17.0,LD,no
43356,2001-11-24,1.0,LA,0.0,0,0,11.5,LD,no
43357,2001-11-24,3.0,AR,2.0,11,3,13.0,LD,no
43359,2001-11-24,2.0,AR,0.0,3,0,5.5,LD,no
43360,2001-11-24,1.0,AR,0.5,0,0,1.0,LD,no
43361,2001-11-24,1.0,LA,0.0,0,0,5.0,LD,no
43362,2001-11-24,4.0,MS,4.1,48,0,30.3,LD,no
43363,2001-11-24,2.0,LA,0.05,3,0,1.0,LD,no
43364,2001-11-24,1.0,MS,0.13,0,0,10.0,LD,no
43365,2001-11-24,2.0,MS,7.5,33,3,43.5,LD,no
43366,2001-11-24,2.0,MS,1.9,9,0,6.0,LD,no
43367,2001-11-24,3.0,MS,4.0,5,0,5.0,LD,no
43370,2001-11-24,4.0,MS,12.0,21,2,11.5,LD,no
43372,2001-11-24,1.0,MS,0.001,0,0,0.2,LD,no
43373,2001-11-24,2.0,KY,0.75,4,0,11.5,LD,no
43375,2001-11-24,1.0,MS,0.4,0,0,8.0,LD,no
43376,2001-11-24,3.0,AL,1.43,1,2,38.9,LD,no
43379,2001-11-24,2.0,AL,0.89,13,0,1.9,LD,no
43380,2001-11-24,1.0,AL,0.03,0,0,2.0,LD,no
